player,quarter,top_speed,age,age_month,opponent_level,interval,playng_venue,position,score_dif,match,playing_time,season,sprints,zv1,zv2,zv3,zv4,zv5,dcel1,dcel2,dcel3,dcel4,acel1,acel2,acel3,acel4,fc1,fc2,fc3,fc4,fc5,trimp,tot_dist,lid,mid,mhid,hid,tot_ac,miac,mhiac,hiac,tot_dc,midc,mhidc,hidc
714226,3,19.7,36,36.8,17,2,2,3,20.93,25.04.09_Botafogo,5.2,24_25,0.0,43.65384615384615,63.46153846153846,20.384615384615383,1.5384615384615383,0.0,8.846153846153847,11.923076923076923,4.038461538461538,0.3846153846153846,8.846153846153847,14.038461538461538,2.1153846153846154,0.0,0.5769230769230769,0.1923076923076923,0.3846153846153846,0.7692307692307692,0.0,31,135.19230769230768,107.11538461538461,20.384615384615383,21.923076923076923,1.5384615384615383,25.0,14.038461538461538,16.153846153846153,2.1153846153846154,25.19230769230769,11.923076923076923,16.346153846153847,4.423076923076923
703343,3,24.2,20,20.2,17,2,2,3,20.93,25.04.09_Botafogo,7.3,24_25,0.136986301369863,43.97260273972603,69.31506849315069,21.91780821917808,4.109589041095891,0.273972602739726,6.986301369863014,10.684931506849315,4.931506849315069,0.547945205479452,6.438356164383562,12.602739726027398,3.6986301369863015,0.0,0.273972602739726,0.4109589041095891,0.273972602739726,0.9589041095890412,0.684931506849315,65,143.97260273972603,113.28767123287672,21.91780821917808,26.3013698630137,4.383561643835616,22.73972602739726,12.602739726027398,16.3013698630137,3.6986301369863015,23.15068493150685,10.684931506849315,16.164383561643834,5.47945205479452
699682,4,26.1,21,21.6,17,2,2,1,29.29,25.04.09_Botafogo,10.0,24_25,0.6,51.9,58.9,32.9,15.5,5.0,7.2,10.6,4.2,1.3,5.5,12.0,5.2,0.0,0.0,0.1,0.3,0.9,0.5,77,169.9,110.8,32.9,53.4,20.5,22.7,12.0,17.2,5.2,23.3,10.6,16.1,5.5
713851,4,23.7,31,31.2,17,2,2,1,29.29,25.04.09_Botafogo,3.2,24_25,0.0,31.5625,45.0,25.0,14.0625,0.0,9.0625,8.75,2.1875,0.625,5.625,9.6875,2.1875,0.0,1.5625,0.3125,0.3125,1.25,0.0,24,121.5625,76.5625,25.0,39.0625,14.0625,17.5,9.6875,11.875,2.1875,20.625,8.75,11.5625,2.8125
713017,4,25.9,20,20.0,17,2,2,1,29.29,25.04.09_Botafogo,7.2,24_25,0.2777777777777778,58.33333333333333,46.25,29.86111111111111,11.944444444444445,1.3888888888888888,6.111111111111111,13.194444444444445,4.444444444444445,1.1111111111111112,6.666666666666666,14.583333333333332,3.4722222222222223,0.0,0.2777777777777778,0.2777777777777778,0.2777777777777778,1.25,0.1388888888888889,57,155.55555555555554,104.58333333333333,29.86111111111111,43.19444444444444,13.333333333333332,24.72222222222222,14.583333333333332,18.055555555555554,3.4722222222222223,24.86111111111111,13.194444444444445,18.75,5.555555555555555
719433,4,24.6,28,28.8,17,2,2,1,29.29,25.04.09_Botafogo,2.8,24_25,0.35714285714285715,38.92857142857143,55.0,30.000000000000004,16.071428571428573,0.7142857142857143,7.857142857142858,11.071428571428573,3.2142857142857144,1.0714285714285714,10.357142857142858,9.285714285714286,3.928571428571429,0.0,3.2142857142857144,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.35714285714285715,29,147.85714285714286,93.92857142857143,30.000000000000004,46.78571428571429,16.78571428571429,23.571428571428573,9.285714285714286,13.214285714285715,3.928571428571429,23.214285714285715,11.071428571428573,15.357142857142858,4.285714285714286
712072,4,26.4,17,17.5,17,2,2,2,29.29,25.04.09_Botafogo,6.9,24_25,0.5797101449275363,51.30434782608695,64.05797101449275,24.057971014492754,11.594202898550725,5.507246376811594,7.971014492753623,12.608695652173912,5.0724637681159415,0.5797101449275363,7.246376811594202,14.202898550724637,3.7681159420289854,0.0,0.7246376811594203,0.5797101449275363,0.5797101449275363,0.2898550724637681,0.14492753623188406,33,164.78260869565216,115.3623188405797,24.057971014492754,41.15942028985507,17.101449275362317,25.217391304347824,14.202898550724637,17.97101449275362,3.7681159420289854,26.231884057971012,12.608695652173912,18.26086956521739,5.652173913043478
719592,4,21.2,34,34.8,17,2,2,2,29.29,25.04.09_Botafogo,4.1,24_25,0.0,35.609756097560975,40.487804878048784,19.512195121951223,3.658536585365854,0.0,7.317073170731708,9.51219512195122,2.439024390243903,0.24390243902439027,7.317073170731708,7.8048780487804885,2.682926829268293,0.0,2.1951219512195124,0.48780487804878053,0.9756097560975611,0.7317073170731708,0.0,36,105.3658536585366,76.09756097560977,19.512195121951223,23.170731707317074,3.658536585365854,17.804878048780488,7.8048780487804885,10.487804878048781,2.682926829268293,19.512195121951223,9.51219512195122,12.195121951219512,2.682926829268293
714226,4,23.3,36,36.8,17,2,2,3,29.29,25.04.09_Botafogo,2.8,24_25,0.0,42.5,61.78571428571429,23.571428571428573,10.357142857142858,0.0,9.642857142857144,12.857142857142858,2.857142857142857,0.7142857142857143,6.7857142857142865,12.142857142857144,4.285714285714286,0.0,1.0714285714285714,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.7142857142857143,27,144.2857142857143,104.28571428571429,23.571428571428573,33.92857142857143,10.357142857142858,23.214285714285715,12.142857142857144,16.42857142857143,4.285714285714286,26.071428571428573,12.857142857142858,16.42857142857143,3.5714285714285716
703342,4,26.0,18,18.3,17,2,2,3,29.29,25.04.09_Botafogo,6.0,24_25,0.3333333333333333,57.5,69.16666666666667,30.333333333333332,8.833333333333334,3.6666666666666665,8.333333333333334,13.666666666666666,5.166666666666667,0.6666666666666666,5.666666666666667,15.166666666666666,5.5,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.5,45,175.83333333333334,126.66666666666667,30.333333333333332,42.833333333333336,12.5,26.333333333333332,15.166666666666666,20.666666666666668,5.5,27.833333333333332,13.666666666666666,19.5,5.833333333333333
